3UXQ63NLAAMRIP4WG4XPD98AOYOBLX,0.24108777433396236
3FJ2RVH25Z62TA3R8E1O77EBUYU92W,0.2832423775714002
3YO4AH2FPDK1PZHZAT8WAEBL70EQ0F,0.23787987228209193
3X52SWXE0X5Q3O81YI0MX4V84QTCWZ,0.1724743065272345
32K26U12DNONTREA84Q1V8UCIH2VD7,0.27686018313217314
3MDKGGG61QN9VQV6TMI8OKWZ4AZ6TA,0.27686018313217314
3XUSYT70IT170QDU572CAF4MOLQD0Y,0.3639230390538642
3087LXLJ6MG4YARQWDX2YF770Y60FW,0.36392303905308426
3IHWR4LC7DD6QQYJSPG2URQHZOAI8S,0.2900286057371592
3ZTE0JGGCESIYFZZ7W9CGAIM1OUCON,0.3402625042418026
33QQ60S6ASITHSOGR2S1KF8AALL0UV,0.3276169711412958
3RDTX9JRTY19FB0XEQIJ3YVJ5EG97C,0.2693754853116293
386T3MLZLNVVJVH3OZRWONQLDUT80N,0.3150864875592884
3U18MJKL1UM0GUZN6H9Z1LIHBEPCN8,0.36953947481342403
3INZSNUD80QPWK1753L53Q5FRPKD9A,0.28517036906349796
36818Z1KV3D5JB9F4KTTMCUN6UD3AH,0.45172172261771165
3D42WVSDH8V1V5NB4L8BQ71RCBLFYC,0.30008832289017695
3L2OEKSTW9ASGQDOW725GFK5P77Y8D,0.30267591950820083
3NSCTNUR2ZN8XQWJI3HM19S7KQ4A5E,0.40739850501558267
3XU80RHWHZGBZIC2VXOLJE0TSKC44R,0.3387242625679891
37ZQELHEQ0YDPGBEJ63D4HNT5SSNM0,0.25664263736712667
3WGZLY9VCHMPIFIX0BFR3UA47J2D8L,0.26393477947556493
39AYGO6AFFKB0DQMWQWWFLQ7FSD6N9,0.31685838034674796
32TZXEA1OLKU7JFJ8F5JLGTQG0241E,0.30788892934693696
3A9LA2FRWSEW9WO7UFA9AE6VQK3XHL,0.321704324234069
3TFJJUELSHP4R8AUKYBF9XFJ0JY2C7,0.3217043242586537
3EAWOID6MTXTU7DGWS26G1ATOSTV0E,0.32170432426346046
3UDTAB6HH6ZVX00DTRXAOJLWX0B094,0.38796322687767487
3QO7EE372ON29MK9895LUV74Y4BBQM,0.38796322688931967
359AP8GAGGKBD970QASA5OWRBZK7CS,0.3879632268799044
3P6ENY9P79WZJ1ZCVTA874JG27ZIH6,0.38796322687662843
3FK4G712NX0D3OGOBZGLFKW5KGISST,0.38796322689078594
32TMVRKDGNYCIJZ470EY0QGYU69843,0.4801147863645072
3D17ECOUOEV9PNWF8100BB1K20713R,0.4801147863785733
3TKXBROM5TAVA7U2JTDTJHZVFZ3IJB,0.40345548701968803
3JY0Q5X05J67NEY6LZSN1SUZ8UUGGD,0.2632514153852534
3KG2UQJ0MJO4AV96BZAULQ7YFTPNQN,0.2990863528467349
3N5YJ55YXG3CNF2PM3D8VQSTBB3NAG,0.23348660410970926
33J5JKFMK6YX6RGWTGQFCC9SACYQ3A,0.3987918142930506
368IUKXGA58B3Y2ZC59OJAV2F7E6P5,0.44938453766789616
3AJA9FLWSCYF558603M84J73MSNFI6,0.4658287314368896
3J9L0X0VDFMO5Q1YMYQVVEU0Y5Q9WF,0.46725033341344363
3NZ1E5QA6Z1DG01BOHHIWKCD28P5B4,0.4900212511440339
3OID399FXG7YXUSK8PLXDMRQUNFDF2,0.49002125114094347
3GS542CVJVNUS7MEQX3M5EHNE8M59U,0.49002125110450523
3TCFMTM8HEOK450W41MVS1WSWM712G,0.490021251105139
3SV8KD29L4SCGHPU1I1RKR2YQ15KZ9,0.4900212511517259
335HHSX8CD5IBQJQ3F9XG733A2SDH0,0.46190321426631603
3Z33IC0JC0MBQ11TWOLZ9CBMRWNV9Q,0.4828373754074449
3VGET1QSZ0ZKR7D571SBHI3U3F27W1,0.42627282098890484
3BVS8WK9Q0VPSOWQV10CLTGI7UVIBR,0.39709591152981005
3D7VY91L65XBO7MHGGY4DMNZO3EBMZ,0.4673153554068756
302U8RURJZ1WF35NXY44RD66WL4NVH,0.4140090232355534
382GHPVPHSRQHMTYVJJ2998NEKG436,0.3573969809387109
3Z8UJEJOCZDRESZACEFTQHJ30CV392,0.4975412262341368
3VIVIU06FKCLBF0NMQQLZ9RCJTYIMF,0.24997053544500747
3J9UN9O9J3SK3CDMF3ONDDZZT5MJ0H,0.5052294418547899
3TZDZ3Y0JS6V4PLVPA1A2O462SG91F,0.4189348069128442
39N6W9XWRDN795J6F5ET8S13DQKYGT,0.500629021525133
379OL9DBSSESUVWY1Z8JGBFG9DQ9YE,0.5784143299630747
30P8I9JKOILSPEZHTY8IXW6K504V5Z,0.5784143299630747
3DWGDA5POF4T1WYYSB66U6T3TKZV1H,0.46594918676853464
3T6SSHJUZFAZFWAW1BST7GKV2KEIIZ,0.3913268303634247
3XU9MCX6VOC8XAZD2V1AYSE50K12RD,0.442196473040574
3OZ4VAIBEXF0WDE2I0CCY6PPN1ZVJL,0.5313631418880852
3WKGUBL7SZM7XQJN1PN25V24E67L41,0.5077772242492639
3HXCEECSQMT70MEB5X2ITZH9OHQYZW,0.2814456619591433
306W7JMRYYYW3IKDMFOL84M44Z1B8P,0.36233278159875953
3CMIQF80GNQW3A3ECIODJFLCK4CQ6U,0.2124692978495172
